name,start_time,finish_time,duration,executed_at
ServiceDiversity,2471.6414934296345,2512.0776576458147,40.43616421618026,application
IPShuffle,2500.977587087526,2541.407462080054,40.42987499252786,network
UserShuffle,2606.1408738688474,2626.223484563864,20.082610695016683,reserve
OSDiversity,2606.1408738688474,2641.7626119706,35.621738101752726,application
CompleteTopologyShuffle,2606.1408738688474,2656.3782036894563,50.23732982060892,network
PortShuffle,2641.7626119706,2672.4571366944533,30.694524723853192,application
HostTopologyShuffle,2656.3782036894563,2701.514743326909,45.13653963745264,network
ServiceDiversity,2672.4571366944533,2713.0293752971397,40.57223860268641,application
IPShuffle,2701.514743326909,2741.6403932681415,40.125649941232496,network
UserShuffle,2806.652471498549,2827.1936120275454,20.541140528996493,reserve
OSDiversity,2806.652471498549,2842.815080229076,36.162608730527154,application
CompleteTopologyShuffle,2806.652471498549,2857.346941355763,50.694469857214244,network
PortShuffle,2842.815080229076,2873.15471263946,30.33963241038373,application
HostTopologyShuffle,2857.346941355763,2902.3815887038913,45.034647348128146,network
ServiceDiversity,2873.15471263946,2913.4503107347527,40.29559809529292,application
IPShuffle,2902.3815887038913,2942.461571549653,40.079982845761606,network
UserShuffle,3007.219286642087,3027.735394793178,20.516108151090975,reserve
OSDiversity,3007.219286642087,3042.9027934594446,35.68350681735774,application
CompleteTopologyShuffle,3007.219286642087,3057.4680798753684,50.2487932332815,network
PortShuffle,3042.9027934594446,3073.048173850947,30.145380391502385,application
HostTopologyShuffle,3057.4680798753684,3102.7940372954904,45.325957420121995,network
ServiceDiversity,3073.048173850947,3113.865809100636,40.81763524968892,application
IPShuffle,3102.7940372954904,3142.8136664920244,40.01962919653397,network
UserShuffle,3208.333200570287,3228.4488576036993,20.11565703341239,reserve
OSDiversity,3208.333200570287,3243.4398875827965,35.10668701250961,application
CompleteTopologyShuffle,3208.333200570287,3258.583825556435,50.25062498614807,network
PortShuffle,3243.4398875827965,3273.842319181103,30.40243159830652,application
HostTopologyShuffle,3258.583825556435,3304.350585103254,45.76675954681923,network
ServiceDiversity,3273.842319181103,3313.991998176928,40.14967899582507,application
IPShuffle,3304.350585103254,3344.3847502055796,40.03416510232546,network
UserShuffle,3410.1096706781536,3430.2691242024953,20.159453524341643,reserve
OSDiversity,3410.1096706781536,3446.0645405249184,35.95486984676472,application
CompleteTopologyShuffle,3410.1096706781536,3460.9773064880596,50.867635809906005,network
PortShuffle,3446.0645405249184,3476.417410253053,30.352869728134465,application
HostTopologyShuffle,3460.9773064880596,3506.161284775178,45.18397828711841,network
ServiceDiversity,3476.417410253053,3516.5093919566393,40.0919817035865,application
IPShuffle,3506.161284775178,3546.3009083891843,40.13962361400627,network
UserShuffle,3610.701930913183,3630.8912355790403,20.189304665857435,reserve
OSDiversity,3610.701930913183,3645.727654092435,35.025723179252054,application
CompleteTopologyShuffle,3610.701930913183,3660.8839914141904,50.18206050100753,network
PortShuffle,3645.727654092435,3676.80053599788,31.07288190544523,application
HostTopologyShuffle,3660.8839914141904,3706.01016221147,45.12617079727943,network
ServiceDiversity,3676.80053599788,3716.936471117272,40.13593511939189,application
IPShuffle,3706.01016221147,3746.8426370370585,40.83247482558863,network
UserShuffle,3811.7151136229036,3832.0247319606992,20.309618337795655,reserve
OSDiversity,3811.7151136229036,3846.8440591228946,35.128945499991005,application
CompleteTopologyShuffle,3811.7151136229036,3861.9653835013733,50.25026987846968,network
PortShuffle,3846.8440591228946,3877.008657626284,30.164598503389243,application
HostTopologyShuffle,3861.9653835013733,3907.5441965910663,45.578813089693085,network
ServiceDiversity,3877.008657626284,3917.190286395598,40.1816287693141,application
IPShuffle,3907.5441965910663,3947.976961319316,40.43276472824982,network
UserShuffle,4012.099225838096,4032.672746727379,20.573520889282918,reserve
OSDiversity,4012.099225838096,4047.199662845012,35.100437006915854,application
CompleteTopologyShuffle,4012.099225838096,4063.576606695446,51.47738085735,network
PortShuffle,4047.199662845012,4077.5186866693602,30.319023824348278,application
HostTopologyShuffle,4063.576606695446,4109.325042196197,45.748435500750475,network
ServiceDiversity,4077.5186866693602,4117.650105158047,40.131418488686904,application
IPShuffle,4109.325042196197,4149.531230667035,40.20618847083824,network
UserShuffle,4212.318540951596,4232.615307259601,20.296766308004408,reserve
OSDiversity,4212.318540951596,4247.476569434502,35.15802848290605,application
CompleteTopologyShuffle,4212.318540951596,4262.709375695331,50.39083474373456,network
PortShuffle,4247.476569434502,4277.813029317244,30.33645988274202,application
HostTopologyShuffle,4262.709375695331,4308.4006890612645,45.69131336593364,network
ServiceDiversity,4277.813029317244,4318.767724464972,40.95469514772776,application
IPShuffle,4308.4006890612645,4348.475737847089,40.07504878582404,network
UserShuffle,4412.323452386721,4433.392340652779,21.06888826605791,reserve
OSDiversity,4412.323452386721,4448.092716171943,35.76926378522148,application
CompleteTopologyShuffle,4412.323452386721,4463.16237794927,50.838925562548866,network
PortShuffle,4448.092716171943,4479.712495710352,31.619779538409603,application
HostTopologyShuffle,4463.16237794927,4508.379124823205,45.216746873934426,network
ServiceDiversity,4479.712495710352,4519.876808428205,40.164312717852226,application
IPShuffle,4508.379124823205,4548.420917313553,40.0417924903486,network
UserShuffle,4613.007569295892,4633.841763367472,20.834194071579986,reserve
OSDiversity,4613.007569295892,4648.690303047457,35.68273375156514,application
CompleteTopologyShuffle,4613.007569295892,4663.330319952002,50.32275065611066,network
PortShuffle,4648.690303047457,4678.8858074693235,30.195504421866644,application
HostTopologyShuffle,4663.330319952002,4708.467922685593,45.13760273359094,network
ServiceDiversity,4678.8858074693235,4719.036452307428,40.1506448381042,application
IPShuffle,4708.467922685593,4748.472621212516,40.004698526922766,network
UserShuffle,4814.857619735084,4835.145820454936,20.288200719852284,reserve
OSDiversity,4814.857619735084,4850.220739415169,35.36311968008522,application
CompleteTopologyShuffle,4814.857619735084,4864.965053615198,50.107433880113604,network
PortShuffle,4850.220739415169,4880.2492497471985,30.028510332029327,application
HostTopologyShuffle,4864.965053615198,4910.551711365233,45.586657750035556,network
ServiceDiversity,4880.2492497471985,4921.266787428136,41.017537680937494,application
IPShuffle,4910.551711365233,4951.996274376632,41.444563011398714,network
UserShuffle,5014.935008952463,5035.087373915952,20.152364963489163,reserve
OSDiversity,5014.935008952463,5051.298863708758,36.36385475629504,application
CompleteTopologyShuffle,5014.935008952463,5065.02197126057,50.086962308107104,network
PortShuffle,5051.298863708758,5081.829643181579,30.53077947282054,application
HostTopologyShuffle,5065.02197126057,5111.148142985324,46.126171724753476,network
ServiceDiversity,5081.829643181579,5121.872912123686,40.043268942106806,application
IPShuffle,5111.148142985324,5152.905448368433,41.75730538310927,network
UserShuffle,5215.4007691066,5235.522029807522,20.121260700921994,reserve
OSDiversity,5215.4007691066,5251.333628816213,35.932859709612785,application
CompleteTopologyShuffle,5215.4007691066,5266.5660258180405,51.165256711440634,network
PortShuffle,5251.333628816213,5282.945083189485,31.611454373271954,application
HostTopologyShuffle,5266.5660258180405,5311.816449112776,45.25042329473581,network
ServiceDiversity,5282.945083189485,5323.056844217844,40.11176102835907,application
IPShuffle,5311.816449112776,5351.841207406591,40.02475829381456,network
UserShuffle,5415.571382423113,5436.804644902513,21.233262479399855,reserve
OSDiversity,5415.571382423113,5450.780572874745,35.20919045163191,application
CompleteTopologyShuffle,5415.571382423113,5465.824782366414,50.25339994330079,network
PortShuffle,5450.780572874745,5480.869983951946,30.089411077200566,application
HostTopologyShuffle,5465.824782366414,5511.651498205142,45.82671583872798,network
ServiceDiversity,5480.869983951946,5522.768179171373,41.89819521942718,application
IPShuffle,5511.651498205142,5554.96891934069,43.3174211355481,network
UserShuffle,5616.708908991767,5636.723441687635,20.014532695868184,reserve
OSDiversity,5616.708908991767,5651.781403536065,35.072494544298024,application
CompleteTopologyShuffle,5616.708908991767,5666.937888827808,50.22897983604071,network
PortShuffle,5651.781403536065,5682.676835960204,30.895432424138562,application
HostTopologyShuffle,5666.937888827808,5712.090124515821,45.15223568801321,network
ServiceDiversity,5682.676835960204,5723.074106581554,40.39727062134989,application
IPShuffle,5712.090124515821,5752.633296201354,40.5431716855328,network
UserShuffle,5819.147514968225,5839.5463888752765,20.398873907051893,reserve
OSDiversity,5819.147514968225,5854.505996042433,35.35848107420861,application
CompleteTopologyShuffle,5819.147514968225,5869.495023854695,50.34750888647068,network
PortShuffle,5854.505996042433,5885.582158303215,31.07616226078153,application
HostTopologyShuffle,5869.495023854695,5914.564833336505,45.0698094818099,network
ServiceDiversity,5885.582158303215,5925.587110377533,40.00495207431777,application
IPShuffle,5914.564833336505,5955.081345829076,40.516512492570655,network
UserShuffle,6019.197164904721,6039.236489635638,20.039324730916633,reserve
OSDiversity,6019.197164904721,6054.266178549619,35.069013644898405,application
CompleteTopologyShuffle,6019.197164904721,6069.54354016726,50.34637526253937,network
PortShuffle,6054.266178549619,6084.520976987132,30.254798437512363,application
HostTopologyShuffle,6069.54354016726,6117.595013566382,48.05147339912128,network
ServiceDiversity,6084.520976987132,6124.813728190354,40.292751203222,application
IPShuffle,6117.595013566382,6157.981057076278,40.38604350989681,network
UserShuffle,6219.316602005267,6239.969717330784,20.65311532551732,reserve
OSDiversity,6219.316602005267,6254.491793842872,35.17519183760487,application
CompleteTopologyShuffle,6219.316602005267,6270.398809375394,51.082207370127435,network
PortShuffle,6254.491793842872,6288.465591991356,33.97379814848409,application
HostTopologyShuffle,6270.398809375394,6316.260178978883,45.86136960348904,network
ServiceDiversity,6288.465591991356,6328.592928822791,40.12733683143506,application
IPShuffle,6316.260178978883,6357.043874705863,40.78369572698011,network
UserShuffle,6419.452379678967,6441.581677328079,22.12929764911223,reserve
OSDiversity,6419.452379678967,6454.459964775751,35.00758509678417,application
CompleteTopologyShuffle,6419.452379678967,6469.598923074129,50.14654339516164,network
PortShuffle,6454.459964775751,6484.541246011822,30.081281236070936,application
HostTopologyShuffle,6469.598923074129,6515.561475994663,45.96255292053411,network
ServiceDiversity,6484.541246011822,6525.046578118784,40.50533210696176,application
IPShuffle,6515.561475994663,6555.808425969205,40.246949974542076,network
UserShuffle,6619.782176232892,6641.7399157133905,21.957739480498276,reserve
OSDiversity,6619.782176232892,6655.515495578489,35.73331934559701,application
CompleteTopologyShuffle,6619.782176232892,6670.311923940061,50.52974770716901,network
PortShuffle,6655.515495578489,6685.583985898815,30.06849032032551,application
HostTopologyShuffle,6670.311923940061,6715.464735380217,45.15281144015535,network
ServiceDiversity,6685.583985898815,6726.135010717307,40.551024818491896,application
IPShuffle,6715.464735380217,6755.748765665449,40.2840302852328,network
UserShuffle,6820.071113980519,6840.121325485228,20.050211504709296,reserve
OSDiversity,6820.071113980519,6855.118992542675,35.04787856215626,application
CompleteTopologyShuffle,6820.071113980519,6870.095997371628,50.02488339110914,network
PortShuffle,6855.118992542675,6885.588191254682,30.4691987120068,application
HostTopologyShuffle,6870.095997371628,6915.143678371797,45.04768100016918,network
ServiceDiversity,6885.588191254682,6925.922447178552,40.33425592386993,application
IPShuffle,6915.143678371797,6955.432366062204,40.28868769040673,network
UserShuffle,7020.3017769528715,7040.636390877922,20.33461392505069,reserve
OSDiversity,7020.3017769528715,7055.589819818266,35.288042865394345,application
CompleteTopologyShuffle,7020.3017769528715,7071.233177246744,50.931400293872684,network
PortShuffle,7055.589819818266,7085.627796146863,30.037976328597324,application
HostTopologyShuffle,7071.233177246744,7119.204282141157,47.97110489441275,network
ServiceDiversity,7085.627796146863,7126.229465012035,40.60166886517163,application
IPShuffle,7119.204282141157,7160.052775372941,40.84849323178423,network
UserShuffle,7220.7327089391465,7240.9996682789015,20.266959339754976,reserve
OSDiversity,7220.7327089391465,7256.149451822749,35.41674288360264,application
CompleteTopologyShuffle,7220.7327089391465,7271.420062890767,50.687353951620935,network
PortShuffle,7256.149451822749,7286.752288050765,30.602836228015803,application
HostTopologyShuffle,7271.420062890767,7316.556182048125,45.136119157357825,network
ServiceDiversity,7286.752288050765,7327.827735814581,41.075447763815646,application
IPShuffle,7316.556182048125,7357.222724005412,40.66654195728643,network
UserShuffle,7421.729754532861,7441.804215097316,20.074460564454967,reserve
OSDiversity,7421.729754532861,7456.815939255482,35.0861847226206,application
CompleteTopologyShuffle,7421.729754532861,7472.157354611787,50.427600078925934,network
PortShuffle,7456.815939255482,7487.6319217779255,30.815982522443846,application
HostTopologyShuffle,7472.157354611787,7517.32941046811,45.17205585632291,network
ServiceDiversity,7487.6319217779255,7528.685483505524,41.05356172759821,application
IPShuffle,7517.32941046811,7558.394260834403,41.064850366293285,network
UserShuffle,7622.044217794072,7642.67135900488,20.627141210808077,reserve
OSDiversity,7622.044217794072,7657.220836981712,35.17661918763952,application
CompleteTopologyShuffle,7622.044217794072,7672.562751016625,50.51853322255283,network
PortShuffle,7657.220836981712,7687.532114601631,30.311277619919565,application
HostTopologyShuffle,7672.562751016625,7717.993933270883,45.43118225425769,network
ServiceDiversity,7687.532114601631,7727.67366068995,40.141546088319046,application
IPShuffle,7717.993933270883,7758.161070111957,40.16713684107435,network
UserShuffle,7822.3396356820585,7843.121823304065,20.78218762200686,reserve
OSDiversity,7822.3396356820585,7859.268228280733,36.928592598674186,application
CompleteTopologyShuffle,7822.3396356820585,7872.522744153576,50.1831084715177,network
PortShuffle,7859.268228280733,7890.485555305256,31.217327024523,application
HostTopologyShuffle,7872.522744153576,7918.237091916126,45.71434776254955,network
ServiceDiversity,7890.485555305256,7930.657516295214,40.17196098995828,application
IPShuffle,7918.237091916126,7958.34223637742,40.105144461294,network
UserShuffle,8023.02591627171,8043.44098130873,20.415065037020213,reserve
OSDiversity,8023.02591627171,8058.17226480325,35.14634853153984,application
CompleteTopologyShuffle,8023.02591627171,8073.9510749055735,50.92515863386325,network
PortShuffle,8058.17226480325,8088.575725556466,30.403460753215768,application
HostTopologyShuffle,8073.9510749055735,8119.186804770907,45.23572986533327,network
ServiceDiversity,8088.575725556466,8128.892116168217,40.31639061175156,application
IPShuffle,8119.186804770907,8159.284645377941,40.09784060703441,network
UserShuffle,8223.256352491746,8243.75024949427,20.493897002523227,reserve
OSDiversity,8223.256352491746,8259.03633747836,35.77998498661327,application
CompleteTopologyShuffle,8223.256352491746,8273.617199792257,50.36084730051152,network
PortShuffle,8259.03633747836,8289.217505051896,30.181167573537095,application
HostTopologyShuffle,8273.617199792257,8318.829786102257,45.2125863099991,network
ServiceDiversity,8289.217505051896,8329.408567202086,40.19106215019019,application
IPShuffle,8318.829786102257,8358.862436059868,40.032649957611284,network
UserShuffle,8423.659570155942,8443.939500360142,20.279930204200355,reserve
OSDiversity,8423.659570155942,8459.645487775882,35.985917619940665,application
CompleteTopologyShuffle,8423.659570155942,8474.072277076848,50.4127069209062,network
PortShuffle,8459.645487775882,8491.389763731258,31.744275955375997,application
HostTopologyShuffle,8474.072277076848,8519.196961973179,45.12468489633102,network
ServiceDiversity,8491.389763731258,8531.890990954313,40.50122722305423,application
IPShuffle,8519.196961973179,8560.054892105185,40.857930132006004,network
UserShuffle,8623.890252578893,8645.651724173975,21.761471595082185,reserve
OSDiversity,8623.890252578893,8659.557344924577,35.66709234568407,application
CompleteTopologyShuffle,8623.890252578893,8675.01463421503,51.124381636136604,network
PortShuffle,8659.557344924577,8689.798981726364,30.241636801787536,application
HostTopologyShuffle,8675.01463421503,8720.268264898235,45.25363068320621,network
ServiceDiversity,8689.798981726364,8730.020393175439,40.22141144907437,application
IPShuffle,8720.268264898235,8760.783518623683,40.51525372544711,network
UserShuffle,8824.08963484057,8844.970301508452,20.880666667882906,reserve
OSDiversity,8824.08963484057,8859.36945208873,35.279817248159816,application
CompleteTopologyShuffle,8824.08963484057,8874.816590333798,50.72695549322816,network
PortShuffle,8859.36945208873,8889.574458435289,30.205006346559458,application
HostTopologyShuffle,8874.816590333798,8920.032175049742,45.215584715944715,network
ServiceDiversity,8889.574458435289,8929.603276324617,40.02881788932791,application
IPShuffle,8920.032175049742,8961.573279830192,41.54110478045004,network
UserShuffle,9024.336769277801,9044.434534660624,20.097765382823127,reserve
OSDiversity,9024.336769277801,9060.14138279544,35.804613517639154,application
CompleteTopologyShuffle,9024.336769277801,9074.40399023802,50.06722096021804,network
PortShuffle,9060.14138279544,9090.664156566258,30.522773770817366,application
HostTopologyShuffle,9074.40399023802,9120.111474171683,45.70748393366375,network
ServiceDiversity,9090.664156566258,9130.988125230318,40.323968664060885,application
IPShuffle,9120.111474171683,9160.144556435846,40.03308226416266,network
UserShuffle,9226.528646064124,9246.643032491762,20.114386427638237,reserve
OSDiversity,9226.528646064124,9262.265563476794,35.736917412670664,application
CompleteTopologyShuffle,9226.528646064124,9278.364723658791,51.836077594667586,network
PortShuffle,9262.265563476794,9293.26760189028,31.002038413485934,application
HostTopologyShuffle,9278.364723658791,9323.84038411089,45.475660452098964,network
ServiceDiversity,9293.26760189028,9334.111514157914,40.84391226763364,application
IPShuffle,9323.84038411089,9363.925778295868,40.08539418497821,network
UserShuffle,9427.172352379725,9447.398392038893,20.226039659168237,reserve
OSDiversity,9427.172352379725,9463.953317058014,36.78096467828982,application
CompleteTopologyShuffle,9427.172352379725,9478.778984618571,51.60663223884694,network
PortShuffle,9463.953317058014,9494.0070818582,30.0537648001864,application
HostTopologyShuffle,9478.778984618571,9524.423539690853,45.644555072281946,network
ServiceDiversity,9494.0070818582,9534.766937706863,40.75985584866248,application
IPShuffle,9524.423539690853,9564.455935568605,40.032395877751696,network
UserShuffle,9627.567822108804,9647.94675339251,20.37893128370706,reserve
OSDiversity,9627.567822108804,9662.708355694362,35.14053358555793,application
CompleteTopologyShuffle,9627.567822108804,9677.803192754094,50.23537064529046,network
PortShuffle,9662.708355694362,9693.225544617044,30.51718892268218,application
HostTopologyShuffle,9677.803192754094,9722.859506171711,45.056313417617275,network
ServiceDiversity,9693.225544617044,9733.391369010473,40.16582439342892,application
IPShuffle,9722.859506171711,9764.062838947437,41.20333277572536,network
UserShuffle,9828.50880768322,9848.758416732919,20.249609049698847,reserve
OSDiversity,9828.50880768322,9864.182769608566,35.67396192534579,application
CompleteTopologyShuffle,9828.50880768322,9878.97840254459,50.46959486136984,network
PortShuffle,9864.182769608566,9894.644143971746,30.461374363179857,application
HostTopologyShuffle,9878.97840254459,9925.20230830049,46.22390575589998,network
ServiceDiversity,9894.644143971746,9934.66210215176,40.01795818001483,application
IPShuffle,9925.20230830049,9965.930116292817,40.72780799232714,network
