name,start_time,finish_time,duration,current_host,current_host_uuid,compromise_host,compromise_host_uuid,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_users,interrupted_in,interrupted_by
EXPLOIT_VULN,6834.521920178329,6860.1816102771145,25.659690098785177,46,2f6e6642-0f95-4dec-a6f6-52a6086a4216,46,2f6e6642-0f95-4dec-a6f6-52a6086a4216,1,322,16,"['Giulia', 'Sal']",None,None
SCAN_NEIGHBOR,6860.1816102771145,6870.1816102771145,10.0,46,2f6e6642-0f95-4dec-a6f6-52a6086a4216,None,None,1,362,17,[],None,None
ENUM_HOST,6870.1816102771145,6885.1816102771145,15.0,46,2f6e6642-0f95-4dec-a6f6-52a6086a4216,None,None,1,362,17,[],None,None
ENUM_HOST,6885.1816102771145,6900.1816102771145,15.0,46,2f6e6642-0f95-4dec-a6f6-52a6086a4216,None,None,2,362,17,[],None,None
ENUM_HOST,6900.1816102771145,6915.1816102771145,15.0,30,5d1e6755-7608-4d68-b9b1-1bdce101d682,None,None,2,362,17,[],None,None
SCAN_PORT,6915.1816102771145,6935.1816102771145,20.0,44,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,3,362,17,[],None,None
EXPLOIT_VULN,6935.1816102771145,6949.7100926850435,14.528482407929005,44,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,3,362,17,[],network,CompleteTopologyShuffle
SCAN_HOST,6951.7100926850435,6961.7100926850435,10.0,-1,-1,None,None,0,362,17,[],None,None
ENUM_HOST,6961.7100926850435,6976.7100926850435,15.0,-1,-1,None,None,0,362,17,[],None,None
SCAN_PORT,6976.7100926850435,6996.7100926850435,20.0,61,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,362,17,[],None,None
EXPLOIT_VULN,6996.7100926850435,7022.647592197649,25.937499512605427,61,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,362,17,[],None,None
BRUTE_FORCE,7022.647592197649,7026.3534587413915,3.705866543742559,61,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,364,17,[],application,OSDiversity
SCAN_PORT,7028.3534587413915,7048.3534587413915,20.0,61,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,364,17,[],None,None
EXPLOIT_VULN,7048.3534587413915,7061.6188292863935,13.265370545002042,61,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,364,17,[],network,IPShuffle
SCAN_HOST,7063.6188292863935,7073.6188292863935,10.0,-1,-1,None,None,0,364,17,[],None,None
ENUM_HOST,7073.6188292863935,7088.6188292863935,15.0,-1,-1,None,None,0,364,17,[],None,None
SCAN_PORT,7088.6188292863935,7108.6188292863935,20.0,66,976d0863-3a37-45a5-893c-8aa6a8b9b83e,None,None,1,364,17,[],None,None
EXPLOIT_VULN,7108.6188292863935,7127.240282280592,18.62145299419808,66,976d0863-3a37-45a5-893c-8aa6a8b9b83e,None,None,1,364,17,[],network,HostTopologyShuffle
SCAN_HOST,7129.240282280592,7139.240282280592,10.0,-1,-1,None,None,0,364,17,[],None,None
ENUM_HOST,7139.240282280592,7154.240282280592,15.0,-1,-1,None,None,0,364,17,[],None,None
SCAN_PORT,7154.240282280592,7174.240282280592,20.0,50,7d58c8bb-9334-481b-8267-972b35a064af,None,None,1,364,17,[],None,None
EXPLOIT_VULN,7174.240282280592,7199.454442035416,25.214159754824323,50,7d58c8bb-9334-481b-8267-972b35a064af,50,7d58c8bb-9334-481b-8267-972b35a064af,1,364,17,"['Julietta', 'Rowena', 'Cassy']",None,None
SCAN_NEIGHBOR,7199.454442035416,7209.454442035416,10.0,50,7d58c8bb-9334-481b-8267-972b35a064af,None,None,1,406,18,[],None,None
ENUM_HOST,7209.454442035416,7224.454442035416,15.0,50,7d58c8bb-9334-481b-8267-972b35a064af,None,None,1,406,18,[],None,None
SCAN_PORT,7224.454442035416,7244.454442035416,20.0,35,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,1,406,18,[],None,None
EXPLOIT_VULN,7244.454442035416,7268.3624790453705,23.90803700995457,35,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,1,406,18,[],application,OSDiversity
SCAN_PORT,7270.3624790453705,7290.3624790453705,20.0,35,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,1,406,18,[],None,None
EXPLOIT_VULN,7290.3624790453705,7309.557787433242,19.19530838787159,35,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,1,406,18,[],network,HostTopologyShuffle
SCAN_HOST,7311.557787433242,7321.557787433242,10.0,-1,-1,None,None,0,406,18,[],None,None
ENUM_HOST,7321.557787433242,7336.557787433242,15.0,-1,-1,None,None,0,406,18,[],None,None
SCAN_PORT,7336.557787433242,7356.557787433242,20.0,57,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,3,406,18,[],None,None
EXPLOIT_VULN,7356.557787433242,7375.152666558544,18.594879125302214,57,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,3,406,18,[],network,CompleteTopologyShuffle
SCAN_HOST,7377.152666558544,7387.152666558544,10.0,-1,-1,None,None,0,406,18,[],None,None
ENUM_HOST,7387.152666558544,7402.152666558544,15.0,-1,-1,None,None,0,406,18,[],None,None
SCAN_PORT,7402.152666558544,7422.152666558544,20.0,34,91a3eab6-b5d1-42b8-a3aa-bb11963a8b4d,None,None,2,406,18,[],None,None
EXPLOIT_VULN,7422.152666558544,7435.9833693872415,13.830702828697213,34,91a3eab6-b5d1-42b8-a3aa-bb11963a8b4d,None,None,2,406,18,[],network,CompleteTopologyShuffle
SCAN_HOST,7437.9833693872415,7447.9833693872415,10.0,-1,-1,None,None,0,406,18,[],None,None
ENUM_HOST,7447.9833693872415,7462.9833693872415,15.0,-1,-1,None,None,0,406,18,[],None,None
SCAN_PORT,7462.9833693872415,7482.9833693872415,20.0,29,b4001745-2bca-4a7d-802c-1208f09ca955,29,b4001745-2bca-4a7d-802c-1208f09ca955,2,406,18,['Blondy'],None,None
SCAN_NEIGHBOR,7482.9833693872415,7492.9833693872415,10.0,29,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,2,406,19,[],None,None
ENUM_HOST,7492.9833693872415,7496.333656038271,3.350286651029819,29,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,2,406,19,[],network,CompleteTopologyShuffle
SCAN_HOST,7498.333656038271,7508.333656038271,10.0,-1,-1,None,None,0,406,19,[],None,None
ENUM_HOST,7508.333656038271,7523.333656038271,15.0,-1,-1,None,None,0,406,19,[],None,None
SCAN_PORT,7523.333656038271,7543.333656038271,20.0,23,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,4,406,19,[],None,None
EXPLOIT_VULN,7543.333656038271,7546.605091812458,3.2714357741870117,23,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,4,406,19,[],network,IPShuffle
SCAN_HOST,7548.605091812458,7558.605091812458,10.0,-1,-1,None,None,0,406,19,[],None,None
ENUM_HOST,7558.605091812458,7573.605091812458,15.0,-1,-1,None,None,0,406,19,[],None,None
SCAN_PORT,7573.605091812458,7593.605091812458,20.0,23,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,5,406,19,[],None,None
EXPLOIT_VULN,7593.605091812458,7609.164221225949,15.559129413491064,23,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,5,406,19,[],network,IPShuffle
SCAN_HOST,7611.164221225949,7621.164221225949,10.0,-1,-1,None,None,0,406,19,[],None,None
ENUM_HOST,7621.164221225949,7636.164221225949,15.0,-1,-1,None,None,0,406,19,[],None,None
SCAN_PORT,7636.164221225949,7656.164221225949,20.0,23,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,6,406,19,[],None,None
EXPLOIT_VULN,7656.164221225949,7675.728442207047,19.564220981097606,23,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,6,406,19,[],network,HostTopologyShuffle
SCAN_HOST,7677.728442207047,7687.728442207047,10.0,-1,-1,None,None,0,406,19,[],None,None
ENUM_HOST,7687.728442207047,7702.728442207047,15.0,-1,-1,None,None,0,406,19,[],None,None
SCAN_PORT,7702.728442207047,7722.728442207047,20.0,42,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,2,406,19,[],None,None
EXPLOIT_VULN,7722.728442207047,7736.277340473878,13.548898266831202,42,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,2,406,19,[],network,HostTopologyShuffle
SCAN_HOST,7738.277340473878,7748.277340473878,10.0,-1,-1,None,None,0,406,19,[],None,None
ENUM_HOST,7748.277340473878,7763.277340473878,15.0,-1,-1,None,None,0,406,19,[],None,None
SCAN_PORT,7763.277340473878,7783.277340473878,20.0,28,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,406,19,[],None,None
EXPLOIT_VULN,7783.277340473878,7784.816470965703,1.5391304918248352,28,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,406,19,[],application,PortShuffle
SCAN_PORT,7786.816470965703,7806.816470965703,20.0,28,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,406,19,[],None,None
EXPLOIT_VULN,7806.816470965703,7833.19910155031,26.382630584606886,28,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,406,19,[],None,None
BRUTE_FORCE,7833.19910155031,7848.19910155031,15.0,28,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,408,19,[],None,None
ENUM_HOST,7848.19910155031,7863.19910155031,15.0,28,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,408,19,[],None,None
SCAN_PORT,7863.19910155031,7883.19910155031,20.0,23,dc161402-f1fd-4f79-8d49-042101a8b775,None,None,7,408,19,[],None,None
EXPLOIT_VULN,7883.19910155031,7893.954408995312,10.755307445002472,23,dc161402-f1fd-4f79-8d49-042101a8b775,None,None,7,408,19,[],network,CompleteTopologyShuffle
SCAN_HOST,7895.954408995312,7905.954408995312,10.0,-1,-1,None,None,0,408,19,[],None,None
ENUM_HOST,7905.954408995312,7920.954408995312,15.0,-1,-1,None,None,0,408,19,[],None,None
SCAN_PORT,7920.954408995312,7940.954408995312,20.0,23,dc161402-f1fd-4f79-8d49-042101a8b775,None,None,8,408,19,[],None,None
EXPLOIT_VULN,7940.954408995312,7967.2068920065885,26.252483011276126,23,dc161402-f1fd-4f79-8d49-042101a8b775,23,dc161402-f1fd-4f79-8d49-042101a8b775,8,408,19,"['Leah', 'Zabrina']",None,None
SCAN_NEIGHBOR,7967.2068920065885,7977.2068920065885,10.0,23,dc161402-f1fd-4f79-8d49-042101a8b775,None,None,8,410,20,[],None,None
ENUM_HOST,7977.2068920065885,7992.2068920065885,15.0,23,dc161402-f1fd-4f79-8d49-042101a8b775,None,None,8,410,20,[],None,None
ENUM_HOST,7992.2068920065885,8007.2068920065885,15.0,23,dc161402-f1fd-4f79-8d49-042101a8b775,None,None,9,410,20,[],None,None
ENUM_HOST,8007.2068920065885,8022.2068920065885,15.0,23,dc161402-f1fd-4f79-8d49-042101a8b775,None,None,10,410,20,[],None,None
SCAN_PORT,8022.2068920065885,8042.2068920065885,20.0,52,cfe1cd46-24b9-48bc-a5ce-837944df7f92,None,None,2,410,20,[],None,None
EXPLOIT_VULN,8042.2068920065885,8067.8309646336,25.62407262701163,52,cfe1cd46-24b9-48bc-a5ce-837944df7f92,52,cfe1cd46-24b9-48bc-a5ce-837944df7f92,2,410,20,"['Brittni', 'Carissa', 'Lanny', 'Donnamarie']",None,None
SCAN_NEIGHBOR,8067.8309646336,8073.52029519045,5.689330556850109,52,cfe1cd46-24b9-48bc-a5ce-837944df7f92,None,None,2,412,21,[],network,HostTopologyShuffle
SCAN_HOST,8075.52029519045,8085.52029519045,10.0,-1,-1,None,None,0,412,21,[],None,None
ENUM_HOST,8085.52029519045,8100.52029519045,15.0,-1,-1,None,None,0,412,21,[],None,None
SCAN_PORT,8100.52029519045,8120.52029519045,20.0,45,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,2,412,21,[],None,None
EXPLOIT_VULN,8120.52029519045,8139.888986872092,19.368691681641394,45,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,2,412,21,[],network,CompleteTopologyShuffle
SCAN_HOST,8141.888986872092,8151.888986872092,10.0,-1,-1,None,None,0,412,21,[],None,None
ENUM_HOST,8151.888986872092,8166.888986872092,15.0,-1,-1,None,None,0,412,21,[],None,None
SCAN_PORT,8166.888986872092,8186.888986872092,20.0,71,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,1,412,21,[],None,None
EXPLOIT_VULN,8186.888986872092,8196.963285872376,10.074299000284554,71,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,1,412,21,[],network,HostTopologyShuffle
SCAN_HOST,8198.963285872376,8208.963285872376,10.0,-1,-1,None,None,0,412,21,[],None,None
ENUM_HOST,8208.963285872376,8223.963285872376,15.0,-1,-1,None,None,0,412,21,[],None,None
SCAN_PORT,8223.963285872376,8243.963285872376,20.0,69,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,2,412,21,[],None,None
EXPLOIT_VULN,8243.963285872376,8269.606159318022,25.64287344564582,69,ba2dbbca-0516-4949-a84e-18dd86bd695e,69,ba2dbbca-0516-4949-a84e-18dd86bd695e,2,412,21,"['Reba', 'Josey', 'Dinny', 'Melody', 'Ilyssa']",None,None
SCAN_NEIGHBOR,8269.606159318022,8279.606159318022,10.0,69,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,2,413,22,[],None,None
ENUM_HOST,8279.606159318022,8294.606159318022,15.0,69,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,2,413,22,[],None,None
ENUM_HOST,8294.606159318022,8309.606159318022,15.0,69,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,3,413,22,[],None,None
ENUM_HOST,8309.606159318022,8324.606159318022,15.0,69,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,4,413,22,[],None,None
SCAN_PORT,8324.606159318022,8325.042032880303,0.43587356228090357,44,c0d9e89b-636d-4111-95fb-f4dcd6bcfb6b,None,None,4,413,22,[],network,CompleteTopologyShuffle
SCAN_HOST,8327.042032880303,8337.042032880303,10.0,-1,-1,None,None,0,413,22,[],None,None
ENUM_HOST,8337.042032880303,8352.042032880303,15.0,-1,-1,None,None,0,413,22,[],None,None
SCAN_PORT,8352.042032880303,8372.042032880303,20.0,63,e0aa6ce0-9089-40df-8962-ae37efa6ff70,None,None,1,413,22,[],None,None
EXPLOIT_VULN,8372.042032880303,8378.774477177036,6.732444296732865,63,e0aa6ce0-9089-40df-8962-ae37efa6ff70,None,None,1,413,22,[],application,ServiceDiversity
SCAN_PORT,8380.774477177036,8400.774477177036,20.0,63,e0aa6ce0-9089-40df-8962-ae37efa6ff70,None,None,1,413,22,[],None,None
EXPLOIT_VULN,8400.774477177036,8409.393668935336,8.619191758300076,63,e0aa6ce0-9089-40df-8962-ae37efa6ff70,None,None,1,413,22,[],network,IPShuffle
SCAN_HOST,8411.393668935336,8421.393668935336,10.0,-1,-1,None,None,0,413,22,[],None,None
ENUM_HOST,8421.393668935336,8436.393668935336,15.0,-1,-1,None,None,0,413,22,[],None,None
SCAN_PORT,8436.393668935336,8456.393668935336,20.0,22,62da93a2-e353-445d-8cc1-6788c26e32f7,None,None,3,413,22,[],None,None
EXPLOIT_VULN,8456.393668935336,8479.631364587372,23.237695652036564,22,62da93a2-e353-445d-8cc1-6788c26e32f7,None,None,3,413,22,[],network,CompleteTopologyShuffle
SCAN_HOST,8481.631364587372,8491.631364587372,10.0,-1,-1,None,None,0,413,22,[],None,None
ENUM_HOST,8491.631364587372,8506.631364587372,15.0,-1,-1,None,None,0,413,22,[],None,None
SCAN_PORT,8506.631364587372,8526.631364587372,20.0,47,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,9,413,22,[],None,None
EXPLOIT_VULN,8526.631364587372,8552.166572547527,25.535207960154366,47,0bbe0216-955c-4da8-8b79-20fe3bdce077,47,0bbe0216-955c-4da8-8b79-20fe3bdce077,9,413,22,"['Roz', 'Farica', 'Luelle', 'Wilie']",None,None
SCAN_NEIGHBOR,8552.166572547527,8561.087713608804,8.921141061277012,47,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,9,415,23,[],network,IPShuffle
SCAN_HOST,8563.087713608804,8573.087713608804,10.0,-1,-1,None,None,0,415,23,[],None,None
ENUM_HOST,8573.087713608804,8588.087713608804,15.0,-1,-1,None,None,0,415,23,[],None,None
SCAN_PORT,8588.087713608804,8591.091494196215,3.0037805874108017,55,50740267-e692-43f1-ada4-151cddadfbb9,None,None,1,415,23,[],application,ServiceDiversity
SCAN_PORT,8593.091494196215,8613.091494196215,20.0,55,50740267-e692-43f1-ada4-151cddadfbb9,None,None,1,415,23,[],None,None
EXPLOIT_VULN,8613.091494196215,8638.828465340393,25.736971144178824,55,50740267-e692-43f1-ada4-151cddadfbb9,55,50740267-e692-43f1-ada4-151cddadfbb9,1,415,23,"['Lily', 'Malinde', 'Jere']",None,None
SCAN_NEIGHBOR,8638.828465340393,8648.828465340393,10.0,55,50740267-e692-43f1-ada4-151cddadfbb9,None,None,1,416,24,[],None,None
ENUM_HOST,8648.828465340393,8663.828465340393,15.0,55,50740267-e692-43f1-ada4-151cddadfbb9,None,None,1,416,24,[],None,None
ENUM_HOST,8663.828465340393,8678.828465340393,15.0,55,50740267-e692-43f1-ada4-151cddadfbb9,None,None,2,416,24,[],None,None
SCAN_PORT,8678.828465340393,8686.967851782343,8.139386441949682,70,c82da869-cf7c-49b6-bc20-ed4dbf264cfb,None,None,1,416,24,[],network,HostTopologyShuffle
SCAN_HOST,8688.967851782343,8698.967851782343,10.0,-1,-1,None,None,0,416,24,[],None,None
ENUM_HOST,8698.967851782343,8713.967851782343,15.0,-1,-1,None,None,0,416,24,[],None,None
SCAN_PORT,8713.967851782343,8733.967851782343,20.0,69,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,5,416,24,[],None,None
EXPLOIT_VULN,8733.967851782343,8749.43807345328,15.470221670937462,69,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,5,416,24,[],network,HostTopologyShuffle
SCAN_HOST,8751.43807345328,8761.43807345328,10.0,-1,-1,None,None,0,416,24,[],None,None
ENUM_HOST,8761.43807345328,8776.43807345328,15.0,-1,-1,None,None,0,416,24,[],None,None
SCAN_PORT,8776.43807345328,8796.43807345328,20.0,30,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,3,416,24,[],None,None
EXPLOIT_VULN,8796.43807345328,8821.536385633854,25.098312180572975,30,7616b1a7-8163-489f-899e-7c49c2d93f94,30,7616b1a7-8163-489f-899e-7c49c2d93f94,3,416,24,"['Amitie', 'Madlin', 'Carolyn']",None,None
SCAN_NEIGHBOR,8821.536385633854,8831.536385633854,10.0,30,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,3,425,25,[],None,None
ENUM_HOST,8831.536385633854,8846.536385633854,15.0,30,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,3,425,25,[],None,None
ENUM_HOST,8846.536385633854,8861.536385633854,15.0,30,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,4,425,25,[],None,None
ENUM_HOST,8861.536385633854,8876.536385633854,15.0,30,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,5,425,25,[],None,None
ENUM_HOST,8876.536385633854,8891.536385633854,15.0,30,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,6,425,25,[],None,None
ENUM_HOST,8891.536385633854,8904.64025161101,13.103865977156602,30,7616b1a7-8163-489f-899e-7c49c2d93f94,None,None,7,425,25,[],network,CompleteTopologyShuffle
SCAN_HOST,8906.64025161101,8916.64025161101,10.0,-1,-1,None,None,0,425,25,[],None,None
ENUM_HOST,8916.64025161101,8931.64025161101,15.0,-1,-1,None,None,0,425,25,[],None,None
SCAN_PORT,8931.64025161101,8951.64025161101,20.0,36,509d942e-4283-483c-86ab-ac638f79a723,36,509d942e-4283-483c-86ab-ac638f79a723,4,425,25,['Sisely'],None,None
SCAN_NEIGHBOR,8951.64025161101,8960.036604363704,8.396352752693929,36,509d942e-4283-483c-86ab-ac638f79a723,None,None,4,425,26,[],network,HostTopologyShuffle
SCAN_HOST,8962.036604363704,8972.036604363704,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,8972.036604363704,8987.036604363704,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,8987.036604363704,9007.036604363704,20.0,49,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,1,425,26,[],None,None
EXPLOIT_VULN,9007.036604363704,9021.296179388519,14.259575024814694,49,2a1c73db-80c2-4276-aeb0-18e1094cb86a,None,None,1,425,26,[],network,HostTopologyShuffle
SCAN_HOST,9023.296179388519,9033.296179388519,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,9033.296179388519,9048.296179388519,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,9048.296179388519,9068.296179388519,20.0,58,2a7a17c0-193b-4aa1-85f4-15c61b027779,None,None,2,425,26,[],None,None
EXPLOIT_VULN,9068.296179388519,9087.506213878018,19.210034489498867,58,2a7a17c0-193b-4aa1-85f4-15c61b027779,None,None,2,425,26,[],network,CompleteTopologyShuffle
SCAN_HOST,9089.506213878018,9099.506213878018,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,9099.506213878018,9114.506213878018,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,9114.506213878018,9134.506213878018,20.0,35,13e192fe-6904-4302-a945-3e1f15bf56ad,None,None,2,425,26,[],None,None
EXPLOIT_VULN,9134.506213878018,9149.947310070766,15.441096192747864,35,13e192fe-6904-4302-a945-3e1f15bf56ad,None,None,2,425,26,[],network,CompleteTopologyShuffle
SCAN_HOST,9151.947310070766,9161.947310070766,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,9161.947310070766,9176.947310070766,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,9176.947310070766,9194.652604541836,17.705294471070374,36,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,5,425,26,[],application,OSDiversity
SCAN_PORT,9196.652604541836,9216.652604541836,20.0,36,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,5,425,26,[],None,None
EXPLOIT_VULN,9216.652604541836,9240.004861282863,23.352256741027304,36,69e235ff-ee3f-43cc-9568-f70a809949e8,None,None,5,425,26,[],network,CompleteTopologyShuffle
SCAN_HOST,9242.004861282863,9252.004861282863,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,9252.004861282863,9267.004861282863,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,9267.004861282863,9287.004861282863,20.0,37,c82da869-cf7c-49b6-bc20-ed4dbf264cfb,None,None,1,425,26,[],None,None
EXPLOIT_VULN,9287.004861282863,9294.113296603398,7.108435320535136,37,c82da869-cf7c-49b6-bc20-ed4dbf264cfb,None,None,1,425,26,[],network,IPShuffle
SCAN_HOST,9296.113296603398,9306.113296603398,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,9306.113296603398,9321.113296603398,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,9321.113296603398,9341.113296603398,20.0,25,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,1,425,26,[],None,None
EXPLOIT_VULN,9341.113296603398,9365.070588379915,23.957291776516286,25,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,1,425,26,[],network,CompleteTopologyShuffle
SCAN_HOST,9367.070588379915,9377.070588379915,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,9377.070588379915,9392.070588379915,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,9392.070588379915,9412.070588379915,20.0,31,4c28ade7-ce2a-43bc-9c02-3b64bb48ef01,None,None,4,425,26,[],None,None
EXPLOIT_VULN,9412.070588379915,9420.939124957269,8.868536577354462,31,4c28ade7-ce2a-43bc-9c02-3b64bb48ef01,None,None,4,425,26,[],network,HostTopologyShuffle
SCAN_HOST,9422.939124957269,9432.939124957269,10.0,-1,-1,None,None,0,425,26,[],None,None
ENUM_HOST,9432.939124957269,9447.939124957269,15.0,-1,-1,None,None,0,425,26,[],None,None
SCAN_PORT,9447.939124957269,9467.939124957269,20.0,46,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,425,26,[],None,None
EXPLOIT_VULN,9467.939124957269,9492.9623769364,25.0232519791316,46,74738bb3-07a9-44d4-b643-2a58a2c12e00,46,74738bb3-07a9-44d4-b643-2a58a2c12e00,3,425,26,"['Carmelina', 'Carlyn']",None,None
SCAN_NEIGHBOR,9492.9623769364,9502.9623769364,10.0,46,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,438,27,[],None,None
ENUM_HOST,9502.9623769364,9517.9623769364,15.0,46,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,438,27,[],None,None
ENUM_HOST,9517.9623769364,9532.9623769364,15.0,46,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,4,438,27,[],None,None
ENUM_HOST,9532.9623769364,9543.091132778616,10.128755842215469,46,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,5,438,27,[],network,HostTopologyShuffle
SCAN_HOST,9545.091132778616,9555.091132778616,10.0,-1,-1,None,None,0,438,27,[],None,None
ENUM_HOST,9555.091132778616,9570.091132778616,15.0,-1,-1,None,None,0,438,27,[],None,None
SCAN_PORT,9570.091132778616,9590.091132778616,20.0,59,c9662c17-97ec-4e8a-862e-a8e4b4739fd8,59,c9662c17-97ec-4e8a-862e-a8e4b4739fd8,2,438,27,"['Tana', 'Luci', 'Dorice']",None,None
SCAN_NEIGHBOR,9590.091132778616,9599.342765412894,9.251632634277485,59,c9662c17-97ec-4e8a-862e-a8e4b4739fd8,None,None,2,438,28,[],network,IPShuffle
SCAN_HOST,9601.342765412894,9611.342765412894,10.0,-1,-1,None,None,0,438,28,[],None,None
ENUM_HOST,9611.342765412894,9626.342765412894,15.0,-1,-1,None,None,0,438,28,[],None,None
SCAN_PORT,9626.342765412894,9646.342765412894,20.0,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,2,438,28,[],None,None
EXPLOIT_VULN,9646.342765412894,9669.036666402768,22.693900989874237,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,2,438,28,[],network,CompleteTopologyShuffle
SCAN_HOST,9671.036666402768,9681.036666402768,10.0,-1,-1,None,None,0,438,28,[],None,None
ENUM_HOST,9681.036666402768,9696.036666402768,15.0,-1,-1,None,None,0,438,28,[],None,None
SCAN_PORT,9696.036666402768,9716.036666402768,20.0,29,976d0863-3a37-45a5-893c-8aa6a8b9b83e,None,None,3,438,28,[],None,None
EXPLOIT_VULN,9716.036666402768,9742.540368789996,26.50370238722826,29,976d0863-3a37-45a5-893c-8aa6a8b9b83e,29,976d0863-3a37-45a5-893c-8aa6a8b9b83e,3,438,28,"['Angil', 'Helenka']",None,None
SCAN_NEIGHBOR,9742.540368789996,9752.540368789996,10.0,29,976d0863-3a37-45a5-893c-8aa6a8b9b83e,None,None,3,438,29,[],None,None
ENUM_HOST,9752.540368789996,9755.800313081925,3.2599442919290595,29,976d0863-3a37-45a5-893c-8aa6a8b9b83e,None,None,3,438,29,[],network,HostTopologyShuffle
SCAN_HOST,9757.800313081925,9767.800313081925,10.0,-1,-1,None,None,0,438,29,[],None,None
ENUM_HOST,9767.800313081925,9782.800313081925,15.0,-1,-1,None,None,0,438,29,[],None,None
